_step,epoch,action_dit_loss,learning_rate/base,learning_rate/pi05_model.paligemma_with_expert.gemma_expert,timing/data,timing/model,rtc_postfix_count,_runtime,_timestamp
14720,1.66,0.0007522604428231716,5.558607966238627e-06,2.7793039831193136e-05,0.0004620199997589225,0.7183389069996338,106,11061.010810112,1786053105.1408417
14730,1.66,0.0005400825757533312,5.546104397608602e-06,2.7730521988043014e-05,0.00022895700021763332,0.7334496909988957,109,11068.716803534,1786053112.3473835
14740,1.66,0.00027588606462813914,5.533617442490422e-06,2.766808721245211e-05,0.00028557999939948786,0.6871958770007041,113,11076.230812827,1786053120.0534236
14750,1.66,0.0001755014091031626,5.521147138921514e-06,2.760573569460757e-05,0.0004901539996353677,0.6963739590009936,111,11083.521663148,1786053127.5675902
14760,1.66,0.00018544898193795234,5.508693524888592e-06,2.754346762444296e-05,0.00020653300089179538,0.6991877170003136,110,11090.779781258,1786053134.8582604
14770,1.66,0.00023509372840635478,5.49625663832752e-06,2.7481283191637604e-05,0.0002013609991990961,0.6892451020012231,114,11098.172888022,1786053142.11638
14780,1.66,0.0018935302505269647,5.483836517123215e-06,2.741918258561607e-05,0.00019485800112306606,0.7003270299992437,111,11105.525495745,1786053149.5095246
14790,1.66,0.00013061471690889448,5.47143319910951e-06,2.735716599554755e-05,0.0004038879997096956,0.8978424029992311,107,11112.851612205,1786053156.8620913
14800,1.67,0.0005213742260821164,5.459046722069076e-06,2.7295233610345378e-05,0.0002476089994161157,0.6919351859996823,113,11120.114584913,1786053164.188285
14810,1.67,0.0012615482555702329,5.446677123733264e-06,2.7233385618666317e-05,0.0002279879990965128,0.6889744529999007,108,11127.890699461,1786053171.451249
14820,1.67,0.00019525701645761728,5.434324441782014e-06,2.7171622208910068e-05,0.00021089999972900841,0.6984475720000773,105,11135.328099425,1786053179.2273934
14830,1.67,0.0006337069789879024,5.421988713843742e-06,2.710994356921871e-05,0.00019239200082665775,0.6975770520002698,112,11142.559729762,1786053186.664718
14840,1.67,0.0005030942265875638,5.4096699774952075e-06,2.7048349887476037e-05,0.0007452409990946762,0.6852521870005148,115,11149.78169559,1786053193.8963032
14850,1.67,0.000129196560010314,5.397368270261426e-06,2.698684135130713e-05,0.00023442000019713305,0.6975774620004813,112,11157.665151585,1786053201.1183286
14860,1.67,0.00043265282874926925,5.385083629615526e-06,2.692541814807763e-05,0.00022005699975125026,0.7173046459993202,113,11165.071128749,1786053209.0017948
14870,1.67,0.00018280725635122508,5.372816092978657e-06,2.6864080464893282e-05,0.00023279699962586164,0.7176787719999993,114,11172.427143521,1786053216.4077404
14880,1.68,0.00017337908502668142,5.360565697719858e-06,2.680282848859929e-05,0.00024368300000787713,0.6799834960002045,115,11179.962780639,1786053223.7638144
14890,1.68,9.978139860322699e-05,5.3483324811559605e-06,2.6741662405779798e-05,0.000204661000680062,0.7218306930008112,118,11187.741156878,1786053231.2994056
14900,1.68,0.005578596144914627,5.336116480551465e-06,2.6680582402757327e-05,0.00021512700004677754,0.7045296640008019,108,11195.07315476,1786053239.0777702
14910,1.68,0.0002607639762572944,5.323917733118427e-06,2.6619588665592133e-05,0.00022444200112659018,0.6772155860016937,117,11202.333044121,1786053246.4098232
14920,1.68,0.0005025547579862177,5.311736276016343e-06,2.6558681380081713e-05,0.00021677800032193772,0.6923105750011018,114,11209.62263858,1786053253.6696975
14930,1.68,0.0007698984118178487,5.29957214635205e-06,2.649786073176025e-05,0.0002474670000083279,0.7060727329990186,105,11217.481632091,1786053260.9592705
14940,1.68,0.0005332714645192027,5.287425381179593e-06,2.6437126905897962e-05,0.00043458700019982643,0.701079763000962,115,11225.010027844,1786053268.818248
14950,1.68,0.00038345542270690203,5.275296017500123e-06,2.6376480087500617e-05,0.00022107199947640765,0.7223368479990313,107,11232.368646105,1786053276.3467083
14960,1.68,0.005146609153598547,5.263184092261793e-06,2.6315920461308964e-05,0.0002162059990951093,0.6855160329996579,113,11239.706961916,1786053283.705329
14970,1.69,0.00033599077141843736,5.251089642359621e-06,2.6255448211798106e-05,0.0003459840008872561,0.7025799780003581,112,11247.380342514,1786053291.043598
14980,1.69,0.00015648968110326678,5.239012704635399e-06,2.6195063523176993e-05,0.00021240199930616654,0.6938550470003975,113,11254.778473887,1786053298.716905
14990,1.69,0.00027904086164198816,5.226953315877579e-06,2.6134766579387893e-05,0.00028415300039341673,0.7111140449997038,111,11262.184613663,1786053306.1150007
15000,1.69,0.00020113555365242064,5.214911512821146e-06,2.6074557564105727e-05,0.00020406099974934477,0.7275738890002685,117,11269.457136788,1786053313.5212255
15010,1.69,0.008366801775991917,5.202887332147522e-06,2.6014436660737606e-05,0.0001838570005929796,0.7244811239997944,112,11277.36226638,1786053320.7937324
15020,1.69,0.00024834784562699497,5.190880810484443e-06,2.5954404052422216e-05,0.0004466699992917711,0.8738006380008301,111,11284.674332212,1786053328.6988218
15030,1.69,0.0004083242965862155,5.178891984405863e-06,2.5894459922029314e-05,0.00020312900051067118,0.7318364120001206,106,11292.021640532,1786053336.0110216
15040,1.69,0.0009558004094287753,5.166920890431822e-06,2.5834604452159112e-05,0.00043003099926863797,0.687033338999754,108,11299.375419423,1786053343.3582532
15050,1.69,0.0005395702901296318,5.154967565028348e-06,2.577483782514174e-05,0.00020941900038451422,0.8509812709999096,119,11306.850949024,1786053350.7120962
15060,1.7,0.00027796506765298545,5.143032044607343e-06,2.5715160223036716e-05,0.00020384500021464191,0.731216198999391,113,11314.335410285,1786053358.1874268
15070,1.7,0.0010897207539528608,5.131114365526469e-06,2.5655571827632345e-05,0.0002054169999610167,0.7252319939998415,112,11321.603086936,1786053365.6718946
15080,1.7,0.0003619148046709597,5.119214564089051e-06,2.5596072820445254e-05,0.00022802999956184067,0.6799397800004954,110,11328.918884098,1786053372.93974
15090,1.7,0.00021515502885449678,5.107332676543942e-06,2.5536663382719712e-05,0.0005729540007450851,0.9058582390007359,111,11336.565500935,1786053380.255534
15100,1.7,0.0006294976337812841,5.095468739085436e-06,2.547734369542718e-05,0.00019501699898683,0.8541815140015387,106,11343.797501877,1786053387.902139
15110,1.7,0.00025109160924330354,5.083622787853137e-06,2.5418113939265686e-05,0.0005114609994052444,0.69622420000087,108,11350.994737903,1786053395.1340954
15120,1.7,0.0003638162452261895,5.071794858931875e-06,2.5358974294659375e-05,0.0002560739994805772,0.6932304700003442,118,11358.25406168,1786053402.3312304
15130,1.7,0.0006475888658314943,5.0599849883515695e-06,2.5299924941757845e-05,0.0002760620009212289,0.7159426449998136,111,11365.808926781,1786053409.5906572
15140,1.7,0.0005166874034330249,5.048193212087135e-06,2.5240966060435673e-05,0.00023702600083197467,0.7373510230008833,117,11372.968918881,1786053417.1455047
15150,1.71,0.0008853267645463347,5.036419566058365e-06,2.5182097830291825e-05,0.00020840899924223777,0.6827887440013001,111,11380.348620343,1786053424.3055031
15160,1.71,0.0008678821031935513,5.0246640861298255e-06,2.5123320430649127e-05,0.0004917170008411631,0.6879114209987165,111,11387.556620488,1786053431.6851525
15170,1.71,0.00020632892847061157,5.012926808110754e-06,2.506463404055377e-05,0.00021280100008880254,0.6848482440000225,117,11395.633181813,1786053438.8932776
15180,1.71,0.0012001112336292863,5.001207767754929e-06,2.5006038838774642e-05,0.00022898600036569405,0.693736451001314,112,11402.958374382,1786053446.9696808
15190,1.71,0.00010546450357651338,4.989507000760582e-06,2.4947535003802907e-05,0.0002775609991658712,0.6834012139988772,114,11410.383247741,1786053454.2949862
15200,1.71,0.0007990143494680524,4.9778245427702785e-06,2.4889122713851394e-05,0.00027910400058317464,0.7002024220000749,106,11417.609005221,1786053461.7199147
15210,1.71,0.0005211311508901417,4.9661604293708085e-06,2.4830802146854044e-05,0.00047932399866112974,0.7376699619999272,112,11425.602681299,1786053468.9456565
15220,1.71,0.0002448535815346986,4.95451469609309e-06,2.477257348046545e-05,0.00022111100042820908,0.9351699569997436,109,11432.953691187,1786053476.9391413
15230,1.71,0.00021775327331852168,4.942887378412042e-06,2.471443689206021e-05,0.00040904999877966475,0.7278526039990538,105,11440.328626404,1786053484.290333
15240,1.72,0.0004277150728739798,4.931278511746492e-06,2.465639255873246e-05,0.00024715600011404604,0.7153493050009274,110,11447.583001463,1786053491.665355
15250,1.72,0.0007892845897004008,4.919688131459059e-06,2.459844065729529e-05,0.0005551809990720358,0.6818574750013795,105,11455.375481257,1786053498.9194293
15260,1.72,0.002486112294718623,4.908116272856055e-06,2.4540581364280273e-05,0.0001815410014387453,0.7019481960014673,113,11462.684103489,1786053506.712012
15270,1.72,0.0007400806644000113,4.8965629711873665e-06,2.448281485593683e-05,0.00020635399960156064,0.6826296819999698,117,11469.862381956,1786053514.0207267
15280,1.72,0.001155369565822184,4.885028261646354e-06,2.442514130823177e-05,0.00022987100055615883,0.6988712290003605,112,11477.371854147,1786053521.1989617
15290,1.72,0.00021064520115032792,4.87351217936974e-06,2.43675608968487e-05,0.00020783100080734584,0.8720030410004256,114,11484.775009944,1786053528.708524
15300,1.72,0.00013665032747667283,4.8620147594375155e-06,2.4310073797187578e-05,0.0002028359995165374,0.6884908109987009,114,11492.048585945,1786053536.111591
15310,1.72,0.00010999951336998492,4.850536036872809e-06,2.4252680184364047e-05,0.00024961799863376655,0.7290864580008929,111,11499.296371781,1786053543.3851492
15320,1.72,0.00018106348579749465,4.839076046641802e-06,2.4195380233209008e-05,0.0002309159990545595,0.7097653229993739,104,11506.732107583,1786053550.632803
15330,1.73,0.0025000949390232563,4.827634823653614e-06,2.413817411826807e-05,0.00020033600048918743,0.735304030999032,108,11514.237801709,1786053558.0686965
15340,1.73,0.0001736371632432565,4.816212402760194e-06,2.408106201380097e-05,0.0002215650001744507,0.7179326780005795,106,11521.522064435,1786053565.5744326
15350,1.73,0.00020036828937008977,4.804808818756214e-06,2.4024044093781068e-05,0.0002121840007021092,0.7306114740003977,111,11528.779373631,1786053572.858743
15360,1.73,0.0006576196756213903,4.793424106378972e-06,2.396712053189486e-05,0.0002404100014246069,0.7053840610005864,108,11536.219415283,1786053580.1159825
15370,1.73,0.00013539809151552618,4.782058300308275e-06,2.3910291501541377e-05,0.0002232469996670261,0.9323934919993917,109,11543.679396272,1786053587.5559309
15380,1.73,0.0004049563140142709,4.7707114351663395e-06,2.3853557175831697e-05,0.0001956350006366847,0.7557482909996907,108,11551.162084033,1786053595.016028
15390,1.73,0.00018635742890182883,4.759383545517683e-06,2.3796917727588412e-05,0.00019692099886015058,0.6860992809997697,112,11558.478530854,1786053602.4986935
15400,1.73,0.0002157734561478719,4.748074665869024e-06,2.3740373329345116e-05,0.00022635799905401655,0.7590139169988106,106,11566.002974148,1786053609.8150795
15410,1.73,0.00018307370191905648,4.736784830669171e-06,2.3683924153345853e-05,0.00022068900034355465,0.8541191189997335,109,11573.309268995,1786053617.3395655
15420,1.74,0.0011365920072421432,4.7255140743089205e-06,2.36275703715446e-05,0.0002220110000052955,0.7463978779996978,107,11580.757015455,1786053624.6459544
15430,1.74,0.0006621895008720458,4.714262431120948e-06,2.3571312155604742e-05,0.0002028380004048813,0.6828291510009876,110,11587.926837239,1786053632.0936694
15440,1.74,9.764708374859765e-05,4.70302993537971e-06,2.3515149676898552e-05,0.00025029700009326916,0.6809633800003212,107,11595.311628574,1786053639.263445
15450,1.74,0.00038548995507881045,4.691816621301343e-06,2.3459083106506713e-05,0.00021608200040645897,0.690811009000754,109,11602.621473362,1786053646.648281
15460,1.74,0.00022656063083559275,4.6806225230435385e-06,2.3403112615217694e-05,0.00020171899996057618,0.7094289710003068,117,11609.948793733,1786053653.958109
15470,1.74,0.00012853673251811415,4.669447674705466e-06,2.334723837352733e-05,0.00019468699974822812,0.7056207400000858,115,11617.231654682,1786053661.2854633
15480,1.74,0.0009061773307621479,4.658292110327648e-06,2.329146055163824e-05,0.000222925000343821,0.7304816840005515,113,11624.821404402,1786053668.5681992
15490,1.74,0.0002646680804900825,4.647155863891871e-06,2.3235779319459355e-05,0.00026933200024359394,0.8792536869987089,115,11632.162520023,1786053676.1580474
15500,1.74,0.0004315894329920411,4.6360389693210725e-06,2.3180194846605364e-05,0.0002331039995624451,0.7337121970012959,116,11639.969704499,1786053683.4991822
15510,1.75,0.0005329754203557968,4.624941460479242e-06,2.312470730239621e-05,0.00019504699957906269,0.717478778999066,113,11647.050109166,1786053691.3064067
15520,1.75,0.00013885048974771053,4.613863371171314e-06,2.306931685585657e-05,0.0002633870008139638,0.6924249250005232,113,11654.859700465,1786053698.3867514
15530,1.75,0.0002587362832855433,4.602804735143068e-06,2.301402367571534e-05,0.00021872399884159677,0.7078178160008974,110,11662.131825397,1786053706.1963618
15540,1.75,0.00010582809773040935,4.591765586081033e-06,2.2958827930405162e-05,0.0002569600001152139,0.6897800099995948,115,11669.733613993,1786053713.4684584
15550,1.75,0.0006507489015348256,4.580745957612367e-06,2.2903729788061834e-05,0.00021895700047025457,0.7076328269995429,104,11676.671170883,1786053721.0702658
15560,1.75,6.903849134687334e-05,4.569745883304773e-06,2.284872941652386e-05,0.00023133400100050494,0.6883217869999498,108,11684.596679201,1786053728.0078225
15570,1.75,0.0008527968311682343,4.558765396666377e-06,2.2793826983331885e-05,0.00021392400049080607,0.9545806499991158,109,11692.074594867,1786053735.9333568
15580,1.75,0.00045670478721149266,4.547804531145655e-06,2.2739022655728276e-05,0.00022237099983613007,0.8405167460005032,102,11699.19105127,1786053743.4112217
15590,1.76,8.937292295740917e-05,4.536863320131302e-06,2.2684316600656507e-05,0.0001929909994942136,0.7362423109989322,104,11706.690737594,1786053750.5275974
15600,1.76,0.004996675532311201,4.525941796952141e-06,2.2629708984760704e-05,0.00023030900047160685,0.745755376001398,112,11714.540516986,1786053758.0273058
15610,1.76,0.00047744298353791237,4.515039994877028e-06,2.257519997438514e-05,0.00022738499865226913,0.7381392509996658,109,11722.053330063,1786053765.8771737
15620,1.76,9.423318988410756e-05,4.504157947114741e-06,2.2520789735573704e-05,0.00045568499990622513,0.9128818480003247,116,11729.624280627,1786053773.3899758
15630,1.76,0.001468289759941399,4.493295686813887e-06,2.2466478434069436e-05,0.000200620999748935,0.9209462630005874,113,11736.688493579,1786053780.961052
15640,1.76,0.002363975392654538,4.482453247062795e-06,2.241226623531397e-05,0.00028507900060503744,0.7053571300002659,110,11744.365924787,1786053788.0250163
15650,1.76,0.00015538827574346215,4.471630660889414e-06,2.2358153304447067e-05,0.00020459600091271568,0.7221345809994091,118,11751.751880011,1786053795.7025106
15660,1.76,0.00017104488506447524,4.460827961261218e-06,2.2304139806306087e-05,0.00042018199928861577,0.7384290339996369,115,11759.261277654,1786053803.0884776
15670,1.76,0.0006015625549480319,4.4500451810851065e-06,2.2250225905425533e-05,0.0002058099998976104,0.6948707090014068,111,11766.57934118,1786053810.597873
15680,1.77,0.0003451051306910813,4.4392823532072984e-06,2.219641176603649e-05,0.000289671999780694,0.7179049599999416,115,11774.311019295,1786053817.9160144
15690,1.77,6.745585415046662e-05,4.428539510413229e-06,2.2142697552066143e-05,0.00021078999998280779,0.6848746349987778,107,11781.791577806,1786053825.6475408
15700,1.77,5.249091918813065e-05,4.417816685427466e-06,2.208908342713733e-05,0.00022193899894773494,0.706467537998833,116,11789.067674467,1786053833.1282318
15710,1.77,0.0004915717872790992,4.407113910913592e-06,2.2035569554567963e-05,0.00022088500008976553,0.9648409130004438,110,11796.466596393,1786053840.404345
15720,1.77,0.00016561514348722994,4.396431219474112e-06,2.198215609737056e-05,0.0002701419998629717,0.6953505009987566,110,11804.355869789,1786053847.8032439
15730,1.77,0.00019986004917882383,4.385768643650361e-06,2.1928843218251805e-05,0.00022646800061920658,0.7294570640005986,111,11811.882186971,1786053855.6924124
15740,1.77,0.00021441611170303077,4.3751262159223915e-06,2.187563107961196e-05,0.0004190700001345249,0.7083299409987376,106,11819.185915332,1786053863.218866
15750,1.77,0.0002064682776108384,4.364503968708884e-06,2.182251984354442e-05,0.0003021180000359891,0.7161811429996305,113,11826.412073922,1786053870.522577
15760,1.77,0.001152604352682829,4.353901934367045e-06,2.1769509671835224e-05,0.00023615899954165798,0.6864298649998091,106,11834.019110532,1786053877.748724
15770,1.78,0.0019446053775027394,4.343320145192512e-06,2.1716600725962562e-05,0.0002119900000252528,0.7029860189995816,109,11841.524312735,1786053885.3557768
15780,1.78,0.0006617822218686342,4.33275863341925e-06,2.166379316709625e-05,0.00019982600133516826,0.8833777090003423,106,11848.813076384,1786053892.8609543
15790,1.78,0.00023488143051508814,4.322217431219453e-06,2.1611087156097264e-05,0.0006159200002002763,0.6906231080010912,113,11856.128087775,1786053900.1494992
15800,1.78,0.005933777429163456,4.3116965707034505e-06,2.1558482853517253e-05,0.00022559599892701954,0.6896225000000413,118,11863.840706471,1786053907.4647071
15810,1.78,0.0010443278588354588,4.301196083919613e-06,2.1505980419598064e-05,0.0002703869995457353,0.695843829000296,113,11871.290527969,1786053915.1773717
15820,1.78,0.0006169128464534879,4.290716002854241e-06,2.1453580014271203e-05,0.0002721759992709849,0.7007109469996067,112,11878.618436823,1786053922.6271992
15830,1.78,0.00033589571830816567,4.280256359431479e-06,2.1401281797157393e-05,0.00021662899962393567,0.6935421340003813,112,11885.919183797,1786053929.955195
15840,1.78,0.00033987578353844583,4.269817185513214e-06,2.134908592756607e-05,0.00024827100060065277,0.9198940509995737,104,11893.373587982,1786053937.2558672
15850,1.78,0.0001397738087689504,4.2593985128989806e-06,2.1296992564494904e-05,0.0005641640000249026,0.6949774249987968,106,11900.840077124,1786053944.7101736
15860,1.79,0.0001466363901272416,4.249000373325864e-06,2.124500186662932e-05,0.00028014599956804886,0.7508804770004645,112,11908.185343872,1786053952.1767352
15870,1.79,0.0032763357739895582,4.2386227984684e-06,2.1193113992342e-05,0.00023120500009099487,0.7175356190000457,112,11915.468558975,1786053959.5215528
15880,1.79,0.0002956488751806319,4.228265819938482e-06,2.114132909969241e-05,0.00020358600158942863,0.6937808420007059,112,11923.038963645,1786053966.8051615
15890,1.79,0.001726194634102285,4.21792946928526e-06,2.10896473464263e-05,0.00019518199951562565,0.7062575569998444,111,11930.48187578,1786053974.3755774
15900,1.79,7.684020238230005e-05,4.2076137779950524e-06,2.103806888997526e-05,0.000279665999187273,0.7057880270003807,107,11937.79501665,1786053981.818534
15910,1.79,0.00011608321801759303,4.197318777491245e-06,2.0986593887456223e-05,0.0002729240004555322,0.7309429619999719,114,11944.904203956,1786053989.131554
15920,1.79,0.0012348489835858345,4.187044499134193e-06,2.0935222495670968e-05,0.00028933599969604984,0.8740242490002856,117,11952.644934087,1786053996.2408762
15930,1.79,0.0004986308631487191,4.176790974221132e-06,2.088395487110566e-05,0.00020865599981334526,0.690225319000092,109,11960.111859122,1786054003.9813983
15940,1.79,0.0002791160368360579,4.166558233986073e-06,2.0832791169930364e-05,0.00020364299962238874,0.6962687560007907,115,11967.445826562,1786054011.4484496
15950,1.8,0.00029535830253735185,4.156346309599722e-06,2.078173154799861e-05,0.000203251000129967,0.710845198998868,116,11974.764150706,1786054018.7824845
15960,1.8,0.0021020828280597925,4.146155232169371e-06,2.0730776160846853e-05,0.00022640699899056926,0.6767912599989359,112,11982.70715038,1786054026.100552
15970,1.8,0.00012468443310353905,4.135985032738807e-06,2.0679925163694037e-05,0.00024502500127709936,0.705082272999789,117,11990.222404701,1786054034.0437338
15980,1.8,0.0006701527163386345,4.125835742288223e-06,2.0629178711441115e-05,0.0002696920000744285,0.7088384549988405,113,11997.531880621,1786054041.5590265
15990,1.8,0.00012974235869478434,4.115707391734115e-06,2.0578536958670573e-05,0.00026503099979890976,0.6968090030004532,107,12004.792803002,1786054048.8685455
16000,1.8,0.00044121438986621797,4.1056000119292e-06,2.0528000059645997e-05,0.00023089400019671302,0.8842218929985393,115,12035.961878684,1786054056.1294613
16010,1.8,0.0003007365739904344,4.095513633662305e-06,2.0477568168311526e-05,0.00019887300004484132,0.701228899999478,115,12043.480974063,1786054087.2985206
16020,1.8,0.00021485387696884573,4.085448287658292e-06,2.0427241438291458e-05,0.00022476199956145138,0.6971569300003466,114,12050.927660266,1786054094.8175511
16030,1.8,0.0002616401470731944,4.0754040045779455e-06,2.037702002288973e-05,0.0002190019986301195,0.6787820150002517,113,12058.266825208,1786054102.2642887
16040,1.81,0.011798637919127941,4.065380815017898e-06,2.032690407508949e-05,0.00021659000049112365,0.8519509000016114,112,12065.810164582,1786054109.6036406
16050,1.81,0.00013938176562078297,4.055378749510522e-06,2.027689374755261e-05,0.00020336699890322052,0.6900032930007001,113,12073.189078512,1786054117.146736
16060,1.81,0.00011569606431294233,4.045397838523841e-06,2.0226989192619203e-05,0.0002057429992419202,0.6963606259996595,107,12080.591861237,1786054124.5257428
16070,1.81,0.00013173326442483813,4.035438112461445e-06,2.0177190562307223e-05,0.00021382500017352868,0.7112254269995901,114,12087.82722668,1786054131.9284434
16080,1.81,0.00019752848311327398,4.025499601662384e-06,2.0127498008311922e-05,0.00020866399972874206,0.6762997750010982,107,12095.715703253,1786054139.1638556
16090,1.81,0.00044508223072625697,4.015582336401086e-06,2.007791168200543e-05,0.00037392299964267295,0.7063304919993243,109,12103.126784229,1786054147.052357
16100,1.81,0.0006896056584082544,4.005686346887262e-06,2.002843173443631e-05,0.00021242200091364793,0.6821828190004453,111,12110.394879613,1786054154.463476
16110,1.81,0.00035938280052505434,3.995811663265812e-06,1.9979058316329057e-05,0.000214864998270059,0.7273748650004563,118,12117.548935536,1786054161.731498
16120,1.81,0.0010360542219132185,3.985958315616732e-06,1.9929791578083658e-05,0.00021877499966649339,0.7062359139999899,113,12125.021838564,1786054168.8855307
16130,1.82,0.00018015668320003897,3.976126333955032e-06,1.988063166977516e-05,0.0001936410008056555,0.6962620200010861,118,12132.532018249,1786054176.3585114
16140,1.82,9.764137939782813e-05,3.9663157482306305e-06,1.9831578741153153e-05,0.0002165870009775972,0.7454517780006427,110,12139.870076847,1786054183.8685963
16150,1.82,0.002178907161578536,3.956526588328275e-06,1.9782632941641374e-05,0.00021506499979295768,0.7122572989992477,111,12147.089550816,1786054191.2067075
16160,1.82,0.000127910083392635,3.946758884067443e-06,1.973379442033721e-05,0.0002148790008504875,0.7054238639993855,110,12154.663121277,1786054198.4262016
16170,1.82,0.0010776185663416982,3.937012665202253e-06,1.9685063326011266e-05,0.00021818700042786077,0.9474148619992775,110,12162.059177483,1786054205.9996836
16180,1.82,0.00048476766096428037,3.927287961421382e-06,1.963643980710691e-05,0.0002292080007464392,0.6860914989993034,106,12169.268946245,1786054213.3958116
16190,1.82,0.0005093336803838611,3.9175848023479655e-06,1.9587924011739824e-05,0.00022167600036482327,0.7166336999998748,112,12176.578783938,1786054220.6055417
16200,1.82,0.00010998039942933246,3.907903217539503e-06,1.9539516087697514e-05,0.00026304499988327734,0.8856367170010344,105,12184.220523837,1786054227.9154356
16210,1.82,0.00011619317956501618,3.898243236487785e-06,1.9491216182438928e-05,0.00023941400104376953,0.8901958589995047,111,12191.414829145,1786054235.5571754
16220,1.83,0.0011526844464242458,3.888604888618787e-06,1.944302444309393e-05,0.00021546499920077622,0.6978373140009353,113,12198.643137268,1786054242.751455
16230,1.83,0.00022654277563560754,3.87898820329259e-06,1.9394941016462948e-05,0.00032576800003880635,0.7024525619999622,113,12206.053883579,1786054249.979809
16240,1.83,0.0006949161761440337,3.8693932098032845e-06,1.9346966049016424e-05,0.0002678499986359384,0.9222884399987379,109,12213.714496342,1786054257.3902044
16250,1.83,0.0007161474786698818,3.859819937378885e-06,1.9299099686894423e-05,0.0002632350006024353,0.8505393579998781,110,12221.301027112,1786054265.0510278
16260,1.83,0.00014123030996415764,3.850268415181237e-06,1.925134207590618e-05,0.00022143400019558612,0.7012924509999721,109,12228.741199318,1786054272.6376343
16270,1.83,0.00018671961151994765,3.840738672305937e-06,1.9203693361529686e-05,0.00020256999960110988,0.702586233999682,115,12236.296756392,1786054280.0778697
16280,1.83,0.00012483504542615265,3.831230737782234e-06,1.9156153688911167e-05,0.0002206839999416843,0.7372330990001501,117,12243.891607764,1786054287.6334248
16290,1.83,0.00019560757209546864,3.821744640572945e-06,1.9108723202864725e-05,0.00021236400061752647,0.6977785660001246,107,12251.479010042,1786054295.2282531
16300,1.83,0.00034169203718192875,3.812280409574367e-06,1.9061402047871835e-05,0.00019955999960075133,0.7351259730003221,109,12258.816627116,1786054302.815672
16310,1.84,0.00010702550935093313,3.8028380736161853e-06,1.9014190368080926e-05,0.00022569700013264082,0.6979379500007781,111,12266.510781483,1786054310.153201
16320,1.84,0.0006075754063203931,3.7934176614614e-06,1.8967088307307e-05,0.00021095400006743148,0.8734623399996053,113,12273.801123087,1786054317.847482
16330,1.84,0.013695468194782734,3.784019201806215e-06,1.8920096009031073e-05,0.000488195999423624,0.7234471780011518,112,12281.292516972,1786054325.1377964
16340,1.84,0.0008271053084172308,3.774642723279971e-06,1.8873213616399855e-05,0.00021305600057530683,0.757699687999775,112,12288.506559918,1786054332.6291769
16350,1.84,0.00018451971118338406,3.765288254445045e-06,1.8826441272225224e-05,0.00019546399926184677,0.6856137650011078,114,12296.075230269,1786054339.8432455
16360,1.84,0.0001790996757335961,3.7559558237967743e-06,1.877977911898387e-05,0.00034979799966095015,0.7039261650006665,108,12303.499210633,1786054347.4118817
16370,1.84,0.000713984074536711,3.7466454597633593e-06,1.8733227298816797e-05,0.0004884170011791866,0.7012192030015285,112,12310.743595841,1786054354.8357437
16380,1.84,0.000862720247823745,3.737357190705785e-06,1.8686785953528924e-05,0.00025183299840136897,0.6903296450000198,109,12318.073193406,1786054362.0802705
16390,1.85,0.000380119337933138,3.7280910449177276e-06,1.8640455224588637e-05,0.0002702530000533443,0.6933819820005738,107,12325.808843722,1786054369.409823
16400,1.85,7.857847958803177e-05,3.718847050625474e-06,1.859423525312737e-05,0.00021468500017363112,0.6968391219998011,110,12333.241252227,1786054377.1453605
16410,1.85,0.0005713695427402854,3.7096252359878375e-06,1.8548126179939187e-05,0.00029128700043656863,0.8998758729994734,105,12340.659528379,1786054384.577922
16420,1.85,0.00031081895576789975,3.7004256290960623e-06,1.850212814548031e-05,0.00020860699987679254,0.6794308380012808,111,12348.016157638,1786054391.9961324
16430,1.85,0.0003205217362847179,3.6912482579737435e-06,1.845624128986872e-05,0.00023190100000647362,0.681699569000557,107,12355.55491843,1786054399.3527474
16440,1.85,0.0004664828011300415,3.682093150576752e-06,1.8410465752883758e-05,0.0004122240006836364,0.6994694940003683,114,12363.0974994,1786054406.891584
16450,1.85,8.861815877025947e-05,3.672960334793128e-06,1.836480167396564e-05,0.00019257399981142953,0.7035544270001992,111,12370.664982152,1786054414.4341135
16460,1.85,0.0001365026255371049,3.663849838443011e-06,1.8319249192215055e-05,0.00019244100076321047,0.7234612970005401,113,12378.046882138,1786054422.0016656
16470,1.85,0.0002354203024879098,3.6547616892785578e-06,1.8273808446392787e-05,0.00031850199957261793,0.6777059730011388,109,12385.623992049,1786054429.3835282
16480,1.86,0.00011371175787644461,3.645695914983844e-06,1.8228479574919218e-05,0.000263703001110116,0.8830844879994402,112,12392.852282798,1786054436.9606407
16490,1.86,0.0004924819222651422,3.636652543174788e-06,1.818326271587394e-05,0.00020956799926352687,0.6994181769987335,113,12400.255352751,1786054444.1889226
16500,1.86,9.738895460031927e-05,3.627631601399073e-06,1.8138158006995364e-05,0.0004932210013066651,0.7068147480003972,104,12407.440748213,1786054451.5919747
16510,1.86,0.007818948477506638,3.618633117136051e-06,1.8093165585680256e-05,0.00021742100034316536,0.702305921999141,111,12414.812563537,1786054458.7774336
16520,1.86,0.00017297353770118207,3.609657117796664e-06,1.804828558898332e-05,0.0002758269984042272,0.7234231740003452,111,12422.065337554,1786054466.1491768
16530,1.86,0.00040203845128417015,3.600703630723364e-06,1.800351815361682e-05,0.0002230890004284447,0.6841677939992223,106,12429.458313605,1786054473.401987
